DataType,Size,Ratio,Algorithm,MeanTime(ns),StdDeviation(ns),AllSorted
AlmostInverted,16,0.416667,cuda_heap_sort,0,0,true
AlmostInverted,16,0.416667,cuda_insertion_sort,0,0,true
AlmostInverted,16,0.416667,cuda_selection_sort,0,0,true
AlmostInverted,16,0.416667,cuda_shell_sort,0,0,true
AlmostInverted,32,0,cuda_bubble_sort,2.67885e+07,85689.5,true
AlmostInverted,32,0,cuda_merge_sort,1.24985e+06,26436.2,true
AlmostInverted,32,0,cuda_counting_sort,452617,24684.4,true
AlmostInverted,32,0,cuda_radix_sort,788137,39846.8,true
AlmostInverted,32,0,cuda_heap_sort,0,0,true
AlmostInverted,32,0,cuda_insertion_sort,0,0,true
AlmostInverted,32,0,cuda_selection_sort,0,0,true
AlmostInverted,32,0,cuda_shell_sort,0,0,true
AlmostInverted,32,0.0833333,cuda_bubble_sort,2.67912e+07,61518.7,true
AlmostInverted,32,0.0833333,cuda_merge_sort,1.23766e+06,11139,true
AlmostInverted,32,0.0833333,cuda_counting_sort,456398,24491.7,true
AlmostInverted,32,0.0833333,cuda_radix_sort,792885,46391.5,true
AlmostInverted,32,0.0833333,cuda_heap_sort,0,0,true
AlmostInverted,32,0.0833333,cuda_insertion_sort,0,0,true
AlmostInverted,32,0.0833333,cuda_selection_sort,0,0,true
AlmostInverted,32,0.0833333,cuda_shell_sort,0,0,true
AlmostInverted,32,0.166667,cuda_bubble_sort,2.67777e+07,94368.1,true
AlmostInverted,32,0.166667,cuda_merge_sort,1.24721e+06,15943.9,true
AlmostInverted,32,0.166667,cuda_counting_sort,452887,21107,true
AlmostInverted,32,0.166667,cuda_radix_sort,794723,26461.1,true
AlmostInverted,32,0.166667,cuda_heap_sort,0,0,true
AlmostInverted,32,0.166667,cuda_insertion_sort,0,0,true
AlmostInverted,32,0.166667,cuda_selection_sort,0,0,true
AlmostInverted,32,0.166667,cuda_shell_sort,0,0,true
AlmostInverted,32,0.25,cuda_bubble_sort,2.67971e+07,65274.3,true
AlmostInverted,32,0.25,cuda_merge_sort,1.23542e+06,14799.2,true
AlmostInverted,32,0.25,cuda_counting_sort,446543,26037.3,true
AlmostInverted,32,0.25,cuda_radix_sort,787897,29233.1,true
AlmostInverted,32,0.25,cuda_heap_sort,0,0,true
AlmostInverted,32,0.25,cuda_insertion_sort,0,0,true
AlmostInverted,32,0.25,cuda_selection_sort,0,0,true
AlmostInverted,32,0.25,cuda_shell_sort,0,0,true
AlmostInverted,32,0.333333,cuda_bubble_sort,2.68146e+07,84075.1,true
AlmostInverted,32,0.333333,cuda_merge_sort,1.24375e+06,25297.6,true
AlmostInverted,32,0.333333,cuda_counting_sort,447938,23259.4,true
AlmostInverted,32,0.333333,cuda_radix_sort,783966,30021.1,true
AlmostInverted,32,0.333333,cuda_heap_sort,0,0,true
AlmostInverted,32,0.333333,cuda_insertion_sort,0,0,true
AlmostInverted,32,0.333333,cuda_selection_sort,0,0,true
AlmostInverted,32,0.333333,cuda_shell_sort,0,0,true
AlmostInverted,32,0.416667,cuda_bubble_sort,2.68319e+07,93303.7,true
AlmostInverted,32,0.416667,cuda_merge_sort,1.24098e+06,15871.5,true
AlmostInverted,32,0.416667,cuda_counting_sort,434197,13133.6,true
AlmostInverted,32,0.416667,cuda_radix_sort,802735,46180.7,true
AlmostInverted,32,0.416667,cuda_heap_sort,0,0,true
AlmostInverted,32,0.416667,cuda_insertion_sort,0,0,true
AlmostInverted,32,0.416667,cuda_selection_sort,0,0,true
AlmostInverted,32,0.416667,cuda_shell_sort,0,0,true
AlmostInverted,64,0,cuda_bubble_sort,1.07746e+08,211760,true
AlmostInverted,64,0,cuda_merge_sort,2.1091e+06,27836.8,true
AlmostInverted,64,0,cuda_counting_sort,452933,31319.9,true
AlmostInverted,64,0,cuda_radix_sort,935960,62347.9,true
AlmostInverted,64,0,cuda_heap_sort,0,0,true
AlmostInverted,64,0,cuda_insertion_sort,0,0,true
AlmostInverted,64,0,cuda_selection_sort,0,0,true
AlmostInverted,64,0,cuda_shell_sort,0,0,true
AlmostInverted,64,0.0833333,cuda_bubble_sort,1.0766e+08,129552,true
AlmostInverted,64,0.0833333,cuda_merge_sort,2.13017e+06,50163.5,true
AlmostInverted,64,0.0833333,cuda_counting_sort,468728,24325.6,true
AlmostInverted,64,0.0833333,cuda_radix_sort,889620,31788.9,true
AlmostInverted,64,0.0833333,cuda_heap_sort,0,0,true
AlmostInverted,64,0.0833333,cuda_insertion_sort,0,0,true
AlmostInverted,64,0.0833333,cuda_selection_sort,0,0,true
AlmostInverted,64,0.0833333,cuda_shell_sort,0,0,true
AlmostInverted,64,0.166667,cuda_bubble_sort,1.07709e+08,237613,true
AlmostInverted,64,0.166667,cuda_merge_sort,2.11298e+06,35366.7,true
AlmostInverted,64,0.166667,cuda_counting_sort,455886,32399.3,true
AlmostInverted,64,0.166667,cuda_radix_sort,917175,58614.6,true
AlmostInverted,64,0.166667,cuda_heap_sort,0,0,true
AlmostInverted,64,0.166667,cuda_insertion_sort,0,0,true
AlmostInverted,64,0.166667,cuda_selection_sort,0,0,true
AlmostInverted,64,0.166667,cuda_shell_sort,0,0,true
AlmostInverted,64,0.25,cuda_bubble_sort,1.07716e+08,216147,true
AlmostInverted,64,0.25,cuda_merge_sort,2.10161e+06,20761.2,true
AlmostInverted,64,0.25,cuda_counting_sort,463782,30203.1,true
AlmostInverted,64,0.25,cuda_radix_sort,922873,60639.8,true
AlmostInverted,64,0.25,cuda_heap_sort,0,0,true
AlmostInverted,64,0.25,cuda_insertion_sort,0,0,true
AlmostInverted,64,0.25,cuda_selection_sort,0,0,true
AlmostInverted,64,0.25,cuda_shell_sort,0,0,true
AlmostInverted,64,0.333333,cuda_bubble_sort,1.07658e+08,153568,true
AlmostInverted,64,0.333333,cuda_merge_sort,2.10179e+06,13620.5,true
AlmostInverted,64,0.333333,cuda_counting_sort,455177,23651.4,true
AlmostInverted,64,0.333333,cuda_radix_sort,895926,52539,true
AlmostInverted,64,0.333333,cuda_heap_sort,0,0,true
AlmostInverted,64,0.333333,cuda_insertion_sort,0,0,true
AlmostInverted,64,0.333333,cuda_selection_sort,0,0,true
AlmostInverted,64,0.333333,cuda_shell_sort,0,0,true
AlmostInverted,64,0.416667,cuda_bubble_sort,1.07708e+08,132585,true
AlmostInverted,64,0.416667,cuda_merge_sort,2.11234e+06,29654.9,true
AlmostInverted,64,0.416667,cuda_counting_sort,463348,39940,true
AlmostInverted,64,0.416667,cuda_radix_sort,915127,59406.7,true
AlmostInverted,64,0.416667,cuda_heap_sort,0,0,true
AlmostInverted,64,0.416667,cuda_insertion_sort,0,0,true
AlmostInverted,64,0.416667,cuda_selection_sort,0,0,true
AlmostInverted,64,0.416667,cuda_shell_sort,0,0,true
AlmostInverted,128,0,cuda_bubble_sort,4.3252e+08,359688,true
AlmostInverted,128,0,cuda_merge_sort,3.85205e+06,32276.2,true
AlmostInverted,128,0,cuda_counting_sort,482326,30308.7,true
AlmostInverted,128,0,cuda_radix_sort,970657,52173,true
AlmostInverted,128,0,cuda_heap_sort,0,0,true
AlmostInverted,128,0,cuda_insertion_sort,0,0,true
AlmostInverted,128,0,cuda_selection_sort,0,0,true
AlmostInverted,128,0,cuda_shell_sort,0,0,true
AlmostInverted,128,0.0833333,cuda_bubble_sort,4.32249e+08,644604,true
AlmostInverted,128,0.0833333,cuda_merge_sort,3.8427e+06,29902.6,true
AlmostInverted,128,0.0833333,cuda_counting_sort,477644,28292,true
AlmostInverted,128,0.0833333,cuda_radix_sort,972359,32005,true
AlmostInverted,128,0.0833333,cuda_heap_sort,0,0,true
AlmostInverted,128,0.0833333,cuda_insertion_sort,0,0,true
AlmostInverted,128,0.0833333,cuda_selection_sort,0,0,true
